edge_config,mode,concept_category,cluster_id,cluster_rank,cluster_size,exemplar_name,top5_members
0.9,both,implementation_mechanism,15,19,54,Recurrent State-Space Model with multi-sensory encoder latent dynamics decoder and reward predictor,Recurrent State-Space Model with multi-sensory encoder latent dynamics decoder and reward predictor | Variational RSSM action-free video prediction trained with ELBO | Train VAE plus RNN world model and evolve linear controller via evolutionary strategies | RSSM-based stacked action-conditional model with shared decoder | Deep RLSP with self-supervised feature learning and inverse dynamics
0.9,both,implementation_mechanism,5,20,54,Forecasting exercises with betting and accuracy scoring,Forecasting exercises with betting and accuracy scoring | Organization-wide prediction markets aggregating probabilities on technology timelines | Prediction markets for AI risk and progress | Prediction markets for AI timeline events | Public prediction markets for AI milestones
0.9,both,implementation_mechanism,34,21,49,Public user-submitted AI Incident Database with expert moderation (AIID model),Public user-submitted AI Incident Database with expert moderation (AIID model) | Partnership on AI incident database with open submission portal | Partnership-on-AI inspired incident database platform | Expert risk surveys to guide alignment strategies | Randomized survey instruments targeting AI governance challenge perceptions
0.9,both,implementation_mechanism,30,22,47,Export controls on advanced AI compute hardware,Export controls on advanced AI compute hardware | Export controls on advanced AI chips | Hardware export controls restricting advanced AI chips | Advanced chip export restrictions to China | Export controls on advanced AI training hardware
0.9,both,implementation_mechanism,14,23,41,planning-shaping iterative algorithm with sample trajectories,planning-shaping iterative algorithm with sample trajectories | Adaptive RL-based candidate test generation and sampling for test set expansion | Dyna architecture combining real and simulated experience updates | imaginary play algorithm for decentralized policy execution during communication loss | Pedagogical trajectory generation algorithm with looping and varied tile visits
0.9,both,implementation_mechanism,27,24,39,AugMix composition of simple transformations for data augmentation,AugMix composition of simple transformations for data augmentation | AugMix data preprocessing pipeline | Random geometric and photometric image transformations | Stronger data augmentation pipelines controlling mutual information | Data augmentation pipeline with progressive strength to control mutual information
0.9,both,implementation_mechanism,29,25,35,Attainable Utility Preservation penalty integrated into RL reward,Attainable Utility Preservation penalty integrated into RL reward | Attainable Utility Preservation reward penalty implementation | Attainable Utility Preservation reward penalty implementation | Attainable Utility Preservation penalty integrated into RL training objective | Attainable utility preservation penalty with stepwise inaction baseline and gamma 0.99
0.9,both,validation_evidence,28,1,188,Empirical performance improvements from reward modeling studies in DeepMind experiments,Empirical performance improvements from reward modeling studies in DeepMind experiments | Human-level performance on long-horizon tasks with ~100 demonstrations | Human-preference trained agent success in Atari tasks | Deep RL from Human Preferences benchmark improvements | user preference comparison experiments showing improved alignment
0.9,both,validation_evidence,4,2,130,37.5 % top-1 and 17.0 % top-5 error on ILSVRC-2010 beating prior state-of-the-art,37.5 % top-1 and 17.0 % top-5 error on ILSVRC-2010 beating prior state-of-the-art | Stable sparse subnetworks converge with reduced parameters | ImageNet top-5 error reduced from 26% to 15% using deep CNNs | Modified architecture reduces ImageNet top-5 error from 18.2% to 16.5% | Fine-tuning recovers only modest performance gains on ObjectNet
0.9,both,validation_evidence,30,3,126,Expert survey showing broad consensus on 49 of 50 AI safety proposals,Expert survey showing broad consensus on 49 of 50 AI safety proposals | Recent government AI governance actions indicating feasibility of regulation | Growing AI safety awareness and initial 2015 funding successes | Surge in governmental attention to AI risks after ChatGPT release | Increase in AI safety funding and research outputs 2013-2020
0.9,both,validation_evidence,9,4,108,Demonstrated skill gains among fellowship participants,Demonstrated skill gains among fellowship participants | High engagement metrics from first Sydney AI Fellowship | Positive research progress among fellows | Adoption metrics of safety curriculum demonstrate scalable knowledge diffusion | Membership growth to 30 researchers and reported collaboration benefits
0.9,both,validation_evidence,25,5,99,Aligned GPT-3 shows reduced harmful outputs and improved instruction adherence,Aligned GPT-3 shows reduced harmful outputs and improved instruction adherence | RLHF improved helpfulness and harmlessness metrics in GPT-4 | GPT-3 few-shot results near state-of-the-art without fine-tuning | GPT-4 demonstrates robust helpful behaviour under normal prompting | instruction and RLHF models improved truthfulqa scores
0.9,both,validation_evidence,27,6,97,simulation and real robot experiments showing high performance with few expert queries,"simulation and real robot experiments showing high performance with few expert queries | Simulation and offline user studies show improved coordination and efficiency | Simulation evidence of improved reward inference and reduced risk in four environments | Reduced failures and maintained performance in navigation, locomotion, manipulation benchmarks | Simulation studies show CARRL reduces collisions and recovers reward under adversarial noise"
0.9,both,validation_evidence,7,7,96,Anthropic experiments showing reduced harmful outputs with CAI,Anthropic experiments showing reduced harmful outputs with CAI | Reduced toxicity and misinformation after RLHF in experiments | RLHF improves helpfulness and reduces toxicity benchmarks | Human evaluation shows higher harmlessness and reduced evasiveness compared to RLHF baseline | Toxicity benchmark reduction via prompt distillation and human feedback
0.9,both,validation_evidence,12,8,94,experiments showing vulnerability and robustness improvements,experiments showing vulnerability and robustness improvements | robustness benchmarks showing reduced error under perturbations | Adversarial training empirically reduces perturbation vulnerability | robustness research survey showing reduced error under adversarial input | Improved robustness against known attacks with minimal quality loss
0.9,both,validation_evidence,13,9,94,Comprehensive comparative results across 9 benchmarks showing post-hoc methods efficacy,"Comprehensive comparative results across 9 benchmarks showing post-hoc methods efficacy | DecoyMNIST and DecoyFMNIST experiments show recovered accuracy and reduced wrong reason metric | Mahalanobis method surpasses ODIN in OOD detection across datasets | Improved OOD detection metrics across CamVid OOD, StreetHazards, BDD Anomaly datasets | Empirical outperforming MSP on image OOD datasets"
0.9,both,validation_evidence,33,10,93,Lower adversarial error rate on PGD CIFAR-10 test,Lower adversarial error rate on PGD CIFAR-10 test | robust accuracy increase on CIFAR10 under PGD attack | MNIST and CIFAR10 adversarial accuracy improvements after PGD training | improved robustness metrics on ImageNet with large-scale adversarial training | adversarially trained classifiers achieve improved robustness on CIFAR-10 benchmarks
0.9,both,validation_evidence,5,11,81,17x training speedup and 90% GPU utilization after pipeline refactor,17x training speedup and 90% GPU utilization after pipeline refactor | Compute increase 300k× and efficiency improvement 44× between 2012-2019 | Linear throughput scaling to 47 TF per GPU training 1T parameter model | Training time per epoch reduced by 10–20 % and scaling near-linear to 16 GPUs | Runtime speedups ≥1000× when using dataset API
0.9,both,validation_evidence,29,12,79,AI Safety Gridworld experiments showing side-effect reduction with AUP using random rewards,AI Safety Gridworld experiments showing side-effect reduction with AUP using random rewards | grid-world experiments show reduced side-effects with reachability penalty | gridworld experiments showing AUP agent improves delayed specification score | Gridworld experiments showing AUP agents avoid side effects while achieving goals | AI Safety Gridworld experiments confirm incentive differences between algorithms
0.9,both,validation_evidence,17,13,79,experiment 4: effectiveness in unstructured environment,"experiment 4: effectiveness in unstructured environment | Human study shows experimental explanations increase intelligibility, mental model, trust compared to baselines | experiment 1: metacognitive feedback improves far-sighted planning | user study shows reduced interaction time and improved understanding with personalization | Empirical studies demonstrating explanations improve operator understanding"
0.9,both,validation_evidence,2,14,78,FDA clearance processes highlighting necessity of bias mitigation,FDA clearance processes highlighting necessity of bias mitigation | Successful pilot of AI Incident Database cataloging real-world AI harms | Documented cases of AI optimizing AI-related processes from 2016-2022 | Case studies of public acceptance improvements with explainable AI | Successful AI environmental monitoring and protection projects
0.9,both,validation_evidence,11,15,71,Red teaming successes in cybersecurity demonstrating vulnerability discovery,"Red teaming successes in cybersecurity demonstrating vulnerability discovery | Increased test case coverage and discovery of multiple harm categories in experiments | Stable Diffusion safety filter vulnerabilities uncovered by red teaming (Rando et al., 2022) | Automated red teaming uncovered diverse harmful behaviors across categories | Meta LLaMa leak and OpenAI bug-bounty launch as security case studies"
0.9,both,validation_evidence,35,16,68,Transformer models outperform prior architectures on language tasks,Transformer models outperform prior architectures on language tasks | Transformer outperforms RNNs on machine translation and classification | transformer achieves state-of-the-art perplexity on language modeling benchmarks (Vaswani et al 2017) | BLEU improvement and reduced training cost on WMT14 translation benchmarks | BLEU improvement of ~1 on WMT En→Fr after RL refinement
0.9,both,validation_evidence,22,17,68,Theoretical proof that conservative training lower-bounds true objective within T-step neighborhood,Theoretical proof that conservative training lower-bounds true objective within T-step neighborhood | convergence proofs for ε-greedy policy improvement | Formal proof of policy gradient theorem guaranteeing ascent to local optimum | convergence proofs under Lipschitz gradients and learning rate decay | Convergence proofs for hierarchical reinforcement learning
0.9,both,validation_evidence,0,18,61,"Successful formal verification of safety-critical software (flight, rail, pacemaker etc.)","Successful formal verification of safety-critical software (flight, rail, pacemaker etc.) | Aerospace software automatically generated and formally certified via proof-carrying approach | Verified controller avoided collisions whereas unverified one collided in simulation | High reliability records of verified autopilot software | Historical defect reduction in aerospace software via formal methods"
0.9,both,validation_evidence,3,19,58,High accuracy and low recognition time across 15 domains with up to 80% incompleteness,"High accuracy and low recognition time across 15 domains with up to 80% incompleteness | ACE tournament results showing improvements from training, teaming, and tracking | Confidence-only human-AI teams achieve complementary performance across three tasks | experimental predictive accuracy of resource-rational metaheuristic model (88%) | High label correctness (95.7%) across 133 LM-written evaluations"
0.9,both,validation_evidence,16,20,57,Historical governance successes mitigating technology risks,Historical governance successes mitigating technology risks | Historical success of licensing and export control regimes in safety-critical domains | Historical success of defense in depth in nuclear safety via PALs | Historical near-miss incidents such as 1983 Petrov event | Historical HRO success avoiding catastrophes
0.9,both,validation_evidence,32,21,52,Improved summarization performance with human feedback training,Improved summarization performance with human feedback training | RLHF summarization improves human preference alignment | RLHF summarization benchmark improvement showing feasibility of human feedback alignment techniques | RLHF summarization model improved readability (OpenAI 2020) | Successful RLHF fine-tuning improving alignment in language models
0.9,both,validation_evidence,18,22,47,DQN human-level performance on 49 Atari 2600 games,DQN human-level performance on 49 Atari 2600 games | DQN achieves human-level performance on Atari benchmarks | DQN outperforming prior RL methods on six of seven Atari games | DQN Atari benchmark performance | DQN achieves stable human-level control across diverse Atari games
0.9,both,validation_evidence,10,23,45,Convergent probability estimates of >10 % TAI by 2036,Convergent probability estimates of >10 % TAI by 2036 | Quantitative model estimating 5e37–3e41 QALYs saved per AI-safety-researcher dollar | Historical studies show 0.1-0.9 reduction in impact probability with $7.5 B cost for NEO tracking | Cost-effectiveness model: $250 B yields 1 % reduction in pandemic extinction risk | XPT outputs showing low near-term AI catastrophic risk and differing timelines
0.9,both,validation_evidence,8,24,39,empirical studies show early stopping reduces overfitting,"empirical studies show early stopping reduces overfitting | Reduced train-test error gap with regularized linear regression on example datasets | validation loss decreases with more samples, confirming overfitting | experimental results on early-exiting reducing average inference cost without accuracy loss | Empirical reduction of overfitting with L1/L2 regularization"
0.9,both,validation_evidence,24,25,38,Donor responsiveness demonstrated by hitting $750k 2016 fundraiser goal at MIRI,Donor responsiveness demonstrated by hitting $750k 2016 fundraiser goal at MIRI | $2.5 million raised in 2017 MIRI fundraiser | Open Philanthropy Project $500k grant offsetting budget gap at MIRI | record-breaking 2015 fundraiser donations indicate community support for expansion | Winning $60k in matching and prizes indicates fundraising effectiveness
EDGE,unconstrained,problem_analysis,5,1,197,Outer misalignment from reward misspecification in RLHF training,Outer misalignment from reward misspecification in RLHF training | Outer alignment failure through reward misspecification in RL training | reward misspecification exploited by capable models | Reward misspecification in real-world RL tasks | Incentive mis-specification yielding reward hacking in AI agents
EDGE,unconstrained,problem_analysis,12,2,176,Insufficient alignment-focused research capacity in AI safety community,Insufficient alignment-focused research capacity in AI safety community | Lack of technical alignment research capacity | Limited research talent focused on AI safety | Insufficient AI alignment research capacity in AI safety community | insufficient AI alignment research capacity in academic and industry contexts
EDGE,unconstrained,problem_analysis,35,3,117,Lack of global governance frameworks for AI safety,Lack of global governance frameworks for AI safety | Lack of effective AI governance mechanisms across nations | Lack of effective AI governance frameworks in current policy landscape | insufficient governance and policy oversight of AI systems internationally | Insufficient governance frameworks for emerging AI capabilities
EDGE,unconstrained,problem_analysis,0,4,112,Insufficient human predictability of RL agent behavior,Insufficient human predictability of RL agent behavior | Inaccurate human behavior modeling in single track road RL agents | inaccurate prediction of human motion by robots in dynamic environments | absence of accurate forward models of human decision-making in robotics | Unaccounted robot tracking error under uncertain human motion
EDGE,unconstrained,problem_analysis,4,5,108,Unstructured exploration preventing reward discovery in sparse environments,Unstructured exploration preventing reward discovery in sparse environments | Random exploration's inability to reach sparse reward signals in RL | Hard exploration tasks limit agent learning | Absence of intermediate positive reward in long-horizon tasks | costly individual exploration reliance in sparse-reward RL environments
EDGE,unconstrained,problem_analysis,19,6,101,Adversarial vulnerability in ML models,Adversarial vulnerability in ML models | Adversarial vulnerability in deep learning models | Adversarial vulnerability in image recognition models | Robustness failure via adversarial examples in perception models | Adversarial vulnerability of neural networks to small perturbations
EDGE,unconstrained,problem_analysis,26,7,89,Unrestricted access to high-end AI hardware enabling malicious capability proliferation,Unrestricted access to high-end AI hardware enabling malicious capability proliferation | Capability proliferation to hostile actors via unrestricted compute trade | AI system proliferation via security failures | Unrestricted access to advanced AI chips in global market | Uncontrolled access to high-end compute for AI development
EDGE,unconstrained,problem_analysis,36,8,87,Undertrained parameter-heavy models wasting compute cycles,Undertrained parameter-heavy models wasting compute cycles | Over-parameterization and high computational demand in deep models | Imbalanced compute allocation favoring parameters over training tokens in transformer models | Over-emphasis on parameter count increasing compute requirements | Excessive parameter counts increasing runtime compute
EDGE,unconstrained,problem_analysis,20,9,87,Uninterpretable internal mechanisms in large language models,Uninterpretable internal mechanisms in large language models | Opacity of model reasoning processes in deep learning systems | Opaque latent reasoning without provenance in dense transformers | Opacity of neural network internal representations | Opaque internal representations in neural networks
EDGE,unconstrained,problem_analysis,9,10,87,Capability racing among AI developers reducing safety investments,Capability racing among AI developers reducing safety investments | Incentives for rapid AI deployment causing safety corner-cutting | Competitive race dynamics reducing safety investment | Rapid unregulated AI capability scaling without safety progress | Competitive pressures accelerating unsafe AI deployment in commercial race
EDGE,unconstrained,problem_analysis,8,11,86,High sample complexity of reinforcement learning limiting safe deployment,High sample complexity of reinforcement learning limiting safe deployment | Inefficient exploration in high-dimensional observation spaces | High sample complexity of autonomous RL algorithms in real-world domains | High data requirements of model-free RL due to absence of learned dynamics | Sample inefficiency from limited real-environment interactions in large state spaces
EDGE,unconstrained,problem_analysis,7,12,84,Language modeling objective misalignment with human preferences in language models,Language modeling objective misalignment with human preferences in language models | Emergent deception via cross-context inconsistency in LLM reasoning | Token-level language modeling objective misalignment with human summary preferences | imitative falsehood bias from likelihood training objective in language models | Objective misalignment from next-token prediction training in language models
EDGE,unconstrained,problem_analysis,28,13,75,High variance of Monte Carlo policy gradient estimates,High variance of Monte Carlo policy gradient estimates | High variance and bias in value function estimates from path-dependent experience in RL | correlated sequential data violating iid gradient assumptions in deep RL | High variance and unstable value estimates from importance sampling corrections | High variance gradients during PPO optimization
EDGE,unconstrained,problem_analysis,10,14,75,limited training data diversity causing poor generalization,limited training data diversity causing poor generalization | Small task-specific datasets causing overfitting in fine-tuned models | limited diversity of training data causing poor robustness | Overfitting in supervised regression models | Overfitting-induced poor generalization in deep neural network training
EDGE,unconstrained,problem_analysis,34,15,74,Opacity of AI internal logic to lay users,Opacity of AI internal logic to lay users | Opaque model representations hinder explanation of decisions | opacity of complex AI models | Opaque decision-making in AI reduces operator understanding | Opacity in AI decision-making increasing treacherous behavior risk
EDGE,unconstrained,problem_analysis,32,16,67,Lack of reliable human evaluation for complex tasks during training,Lack of reliable human evaluation for complex tasks during training | Limited human evaluation bandwidth for complex model outputs | Human evaluative limitations on complex AI outputs | Unscalable human feedback oversight in deep learning systems | limited human capacity to find language model failure cases
EDGE,unconstrained,problem_analysis,11,17,66,lack of embedded human priors in RL algorithms,lack of embedded human priors in RL algorithms | lack of structured task difficulty sequencing in RL training | Restricted abstraction capacity from narrow RL training data | Limited data efficiency in human preference learning for RL | limited diversity of training inputs in reinforcement learning from pixels
EDGE,unconstrained,problem_analysis,38,18,61,Distribution mismatch between training and deployment data causes high softmax confidence on OOD inputs,Distribution mismatch between training and deployment data causes high softmax confidence on OOD inputs | Distribution shift causes miscalibration of neural networks | Undetected out-of-distribution inputs during deployment | Generalization failure from training/test to real-world deployment | Poor generalization to out-of-distribution language inputs
EDGE,unconstrained,problem_analysis,21,19,58,Goal misalignment between AI objectives and human values,Goal misalignment between AI objectives and human values | Insufficient alignment with human values in AI objective functions | Misalignment with human values in AI behavior | Mis-specified value functions in hyper-optimizing AI systems | Inadequate translation of human values into AI objectives in advanced AI systems
EDGE,unconstrained,problem_analysis,31,20,58,Systemic biases in training data and model predictions,Systemic biases in training data and model predictions | Training data composition propagates societal biases | Bias in datasets and model training pipelines causing unfair outcomes | Internet training data biases in language models | Algorithmic bias propagation through non-representative training data
EDGE,unconstrained,problem_analysis,1,21,58,Inaccurate predictions of AI progress from traditional expert judgment,Inaccurate predictions of AI progress from traditional expert judgment | Insufficient forecasting of AI progress timelines in policy contexts | High uncertainty and bias in AI timeline estimation processes | uncertainty in long-range AI risk forecasting | Inaccurate forecasting of compute and algorithmic efficiency trends
EDGE,unconstrained,problem_analysis,14,22,54,reliance on non-robust spurious features in image classifiers,reliance on non-robust spurious features in image classifiers | Reliance on non-robust features in trained models | Reliance on spurious superficial image cues in CNN classifiers | reliance on brittle non-human-interpretable features in deep networks | Reliance on non-robust features in supervised image classification
EDGE,unconstrained,problem_analysis,25,23,51,Vanishing gradients in deep neural network training,Vanishing gradients in deep neural network training | Vanishing gradient phenomenon in deep feedforward networks | Gradient instability in deep vision networks | non-smooth activation gradients degrading adversarial training effectiveness | Slow convergence from saturating nonlinearities in deep networks
EDGE,unconstrained,problem_analysis,16,24,49,Lack of rigorous pre-deployment evaluation of AI systems,Lack of rigorous pre-deployment evaluation of AI systems | Insufficient external scrutiny of powerful AI models | Lack of transparency and accountability mechanisms in AI development | Deception and oversight failure in high-capability AI systems | Opaque AI deployment reduces public trust
EDGE,unconstrained,problem_analysis,13,25,46,Insufficient pre-deployment safety evaluation in frontier model development,Insufficient pre-deployment safety evaluation in frontier model development | Insufficient pre-deployment testing reveals hidden misalignment in LLMs | High complexity without verification-oriented design in safety-critical systems | Insufficient red teaming before model release | Insufficient automated compliance checking with complex regulations
EDGE,unconstrained,theoretical_insight,6,1,173,policy and governance enforcement of AI safety mechanisms,"policy and governance enforcement of AI safety mechanisms | Proactive policy engagement can mitigate catastrophic AI risks | Providing balanced, security-aware AI policy research mitigates arms race pressures | Expert-informed regulatory design can prevent deployment of dangerous AI systems | Government regulation can mitigate societal harms from AI systems"
EDGE,unconstrained,theoretical_insight,15,2,128,Targeted funding and outreach accelerating Friendly AI research,Targeted funding and outreach accelerating Friendly AI research | Additional funding accelerates AI safety research via supporting orgs | Public communication of AI safety increases support for alignment research | Community engagement fosters distributed research on alignment | sharing interview-based educational resources can shift researcher attitudes
EDGE,unconstrained,theoretical_insight,1,3,122,Latent-space cross-attention decouples input size from model depth,Latent-space cross-attention decouples input size from model depth | Convolutional neural networks capture spatial invariances | Feature-wise transformations enable shared task representation in neural networks | Intermediate layer projections can reveal latent knowledge | Latent vector representations require less memory than pixel observations
EDGE,unconstrained,theoretical_insight,0,4,119,Interpretability reveals hidden model logic,Interpretability reveals hidden model logic | Interpretability enables detection and correction of misbehavior | Transparent explanations build accurate mental models correlating with personalization ability in interactive ML | Interpretability through transparency and post-hoc explanations can reveal model internals | transparency enabling behavior prediction in AI systems
EDGE,unconstrained,theoretical_insight,11,5,117,Human feedback reward modelling approximates complex objectives,Human feedback reward modelling approximates complex objectives | Human feedback aligning reward models with human preferences in open-ended tasks | Reward modeling enabling human preference learning | Reward modeling from human feedback reduces specification errors | Human feedback can steer AI towards desired behavior
EDGE,unconstrained,theoretical_insight,17,6,110,Robust optimization via worst-case perturbation enhances model reliability,Robust optimization via worst-case perturbation enhances model reliability | Robust optimization via adversarial examples improves robustness | Adversarial training improves robustness by incorporating perturbed data | adversarial training improves robustness against strong optimizers | Adversarial training enhances robustness to perturbations
EDGE,unconstrained,theoretical_insight,4,7,96,Synthetic data augmentation can mitigate texture bias in vision models,Synthetic data augmentation can mitigate texture bias in vision models | pre-training reduces sensitivity to data quality and distribution shifts in image classifiers | Data diversity and augmentation mitigate representation bias | scaling data quantity improves robustness via representation coverage | Pre-trained representations improve robustness and uncertainty across tasks
EDGE,unconstrained,theoretical_insight,12,8,92,Regularizing input gradients discourages spurious correlations,Regularizing input gradients discourages spurious correlations | gradient smoothness enhances attacker strength and parameter update quality in adversarial training | Feature normalization and smooth distributions stabilize gradients and improve generalization | Well-behaved gradients enable deeper DP-SGD models with less accuracy loss | Skip connections improve gradient flow in deep architectures
EDGE,unconstrained,theoretical_insight,13,9,89,Penalizing shifts in attainable utility as proxy for agent impact,Penalizing shifts in attainable utility as proxy for agent impact | Separating utility and safety optimization via distinct policies shortens safety horizon | Decoupling performance optimization from safety constraints in Bayesian optimization | Penalizing increases in attainable utilities discourages subgoal formation | Formal safety constraints independent of reward signals can prevent reward hacking while allowing reward optimization from raw inputs
EDGE,unconstrained,theoretical_insight,23,10,86,Human demonstrations can bootstrap RL and reduce unsafe exploration,Human demonstrations can bootstrap RL and reduce unsafe exploration | human demonstration priors can bootstrap RL learning efficiently | Demonstrations provide reward signals in sparse environments | Demonstrations provide dense feedback opportunity in sparse reward RL | Imitating trajectories with returns exceeding value estimates drives deeper exploration
EDGE,unconstrained,theoretical_insight,18,11,84,bayesian uncertainty over utility functions with human feedback encourages alignment,bayesian uncertainty over utility functions with human feedback encourages alignment | Bayesian inference provides calibrated epistemic uncertainty | Optimistic value estimates derived from uncertainty can guide exploration | modeling epistemic uncertainty improves calibration robustness under dataset shift | maximizing information gain balances human and robot uncertainties in query selection
EDGE,unconstrained,theoretical_insight,9,12,81,Policy-invariant reward comparison removes potential shaping influence in reward evaluation for RL,Policy-invariant reward comparison removes potential shaping influence in reward evaluation for RL | Neural approximations estimate policy and value to guide search | Regularization techniques limit policy divergence during RLHF | Function approximation enables generalization across similar states | Minimising distance to a neural oracle yields smoother optimisation objective in program search
EDGE,unconstrained,theoretical_insight,32,13,78,Scaling laws linking compute to AI performance,"Scaling laws linking compute to AI performance | Compute, data, and parameter scaling predominantly drive AI capability gains | Historical compute scaling trends predict capability gains in machine learning | Scaling laws predict performance trends across modalities | model scale enables in-context learning reducing need for fine-tune"
EDGE,unconstrained,theoretical_insight,2,14,69,Regulatory oversight and fairness audits can mitigate bias,Regulatory oversight and fairness audits can mitigate bias | Transparency enables additional reliability verification by domain experts | Human oversight and AI-enabled monitoring mitigate misuse | Trusted third-party anonymization mitigates disclosure risks in AI incident reporting | Privacy safeguards and on/off switches maintain human agency
EDGE,unconstrained,theoretical_insight,7,15,68,Formal verification detecting hidden controller flaws in CPS,"Formal verification detecting hidden controller flaws in CPS | Model checking can formally verify properties beyond what testing detects | Rigorous software verification reduces failure risk in AI systems | Formal safety proofs can guarantee absence of catastrophes | Formal verification of robustness, correctness, stability is tractable on decision tree representations"
EDGE,unconstrained,theoretical_insight,14,16,68,Alignment research reduces power-seeking behavior,Alignment research reduces power-seeking behavior | Value alignment research can constrain AGI behavior to human values | Value alignment requirement for AI goals | Alignment problem solvability through technical research | Friendly AI problem requires interdisciplinary foundational research
EDGE,unconstrained,theoretical_insight,16,17,68,Replay memory approximates IID sampling in deep RL,Replay memory approximates IID sampling in deep RL | experience replay decorrelates data to stabilize learning | IID minibatch sampling reduces gradient noise | Replay buffer approximates IID sampling for stability | Randomizing training samples approximates i.i.d conditions reducing update variance
EDGE,unconstrained,theoretical_insight,10,18,60,Explicit probabilistic modeling of interface mapping enables intent inference in assistive teleoperation,Explicit probabilistic modeling of interface mapping enables intent inference in assistive teleoperation | Communicating nuanced human intent reduces generalization failure | Opponent modeling with hypothesis testing infers counterpart cooperation from action traces | simulated teammate modelling enables policy execution without communication | Human behavioral investigation can uncover model quirks leading to risk
EDGE,unconstrained,theoretical_insight,37,19,54,Adversarial testing reveals unknown model failure modes better than static benchmarks in AI safety evaluation,Adversarial testing reveals unknown model failure modes better than static benchmarks in AI safety evaluation | scalable adversarial testing reveals remaining unsafe behaviors | Rigorous benchmarking and sanity checks expose attribution limitations | Adversarial red teaming exposes hidden failure modes in language models | Systematic red teaming can reveal emergent harmful capabilities
EDGE,unconstrained,theoretical_insight,20,20,49,Self-generated chain-of-thought can unlock latent reasoning in LLMs,Self-generated chain-of-thought can unlock latent reasoning in LLMs | LLM-driven diverse perspective generation mitigates reasoning blind spots | prompt-based instruction can steer LLM behavior along target values | Automated adversarial prompt generation increases harmful behavior discovery in language models | Prompt-based conditioning can induce aligned behavior
EDGE,unconstrained,theoretical_insight,34,21,45,Probabilistic professional forecasting improves prediction calibration,Probabilistic professional forecasting improves prediction calibration | Explicit probabilistic quantification improves calibration in long-term forecasting | Post-hoc probability calibration improves interpretability of model uncertainty | Structured expert elicitation improves calibration in AGI timeline prediction | Probabilistic forecasting enables clearer risk prioritization
EDGE,unconstrained,theoretical_insight,3,22,43,AI assistance can improve evaluation accuracy,AI assistance can improve evaluation accuracy | AI-generated feedback can enrich human feedback coverage | AI self-generated critiques augment human evaluation of AI outputs | Human feedback scalability limitations in advanced AI oversight | AI-generated feedback with constitutional principles can scale harmlessness alignment
EDGE,unconstrained,theoretical_insight,22,23,42,Inferring latent dynamics from behavior improves intent alignment,Inferring latent dynamics from behavior improves intent alignment | Leveraging temporal context mitigates non-Markovian effects in human demonstrations | Predicting compact latent representations mitigates error accumulation and computation cost | temporal latent-state consistency as rich self-supervision for model learning | Latent strategy representation captures other agent policies in partially observable multi-agent contexts
EDGE,unconstrained,theoretical_insight,33,24,37,Specification gaming emerges from poorly defined reward functions,Specification gaming emerges from poorly defined reward functions | Goodhart's Law analogue in AI objective optimization | Reward model overoptimization misaligns objective | Reward misspecification and human feedback biases reinforcing misaligned goals | Goal-optimization leads to emergent deceptive behavior in LLM agents
EDGE,unconstrained,theoretical_insight,21,25,32,Cyber defense mechanisms can restrict hostile AI expansion,Cyber defense mechanisms can restrict hostile AI expansion | Defense in depth principle reduces single-point failure risk in AI safety | Defense-in-depth via multimodal input and user interaction can mitigate attacks in ML systems | ml can improve defensive security by auto-detecting vulnerabilities | multiple attack vectors and local defense superiority create eventual defensive stability
EDGE,unconstrained,design_rationale,25,1,215,Funding initiatives to expand AI safety research community,Funding initiatives to expand AI safety research community | Conduct technical AI safety research prior to deployment | Establish dedicated Friendly AI research institute | Support dedicated research organizations focusing on foundational alignment | Proactive technical alignment research to align objectives with human values
EDGE,unconstrained,design_rationale,14,2,174,Learning reward models from human feedback for alignment,Learning reward models from human feedback for alignment | Applying reward modeling to align AI objectives with human preferences | Reward modeling from human feedback to approximate human preferences | apply reinforcement learning from human feedback to shape model values | reward learning from human feedback to elicit latent model capabilities
EDGE,unconstrained,design_rationale,7,3,135,augment training with adversarial perturbations to increase robustness,augment training with adversarial perturbations to increase robustness | Adversarial training to shift model focus toward robust features | Adversarial training to penalize worst-case perturbations | augment training with adversarial perturbations for representation robustness | Adversarial training for robustness in image classifiers
EDGE,unconstrained,design_rationale,3,4,108,policy optimization via autoregressive generative modeling,policy optimization via autoregressive generative modeling | Integrating learned dynamics model with safety-penalized reward for policy improvement | Adaptive policy selection via meta-controller maximizes learning progress | Use of policy-gradient reinforcement learning to train controller | Simulation-centric training with model-based RL and domain randomisation
EDGE,unconstrained,design_rationale,2,5,106,AI design with explainability and traceability requirements,AI design with explainability and traceability requirements | Enhance transparency through interpretability techniques | Adoption of interpretable models in high-stakes contexts | implement interpretability research to make AI systems transparent and accountable | Prioritize interpretability and robustness research to demystify AI behavior
EDGE,unconstrained,design_rationale,13,6,103,Establish external institutions to govern AI cooperation and safety,Establish external institutions to govern AI cooperation and safety | Establish independent AI safety governance structures | establishing global governance frameworks for frontier AI models | AI ethics framework based on Asilomar guidelines | development of voluntary and mandatory AI risk management frameworks
EDGE,unconstrained,design_rationale,24,7,84,Develop standardized benchmarking frameworks for feature attribution methods,Develop standardized benchmarking frameworks for feature attribution methods | Development of comprehensive AI safety benchmark suite | Develop benchmarks incorporating natural images and videos to test algorithms | Benchmarking with unseen tasks to limit overfitting | train models with diverse adversarial examples and robustness benchmarks
