edge_config,mode,node_type,hub_node_id,hub_name,hub_source_url,degree_structural,degree_sim_0.80,degree_sim_0.85,degree_sim_0.90,degree_sim_0.95,degree_total_0.80,n_sources_at_config_thr,sim_ratio_90_80,is_high_thr_hub
0.8,single_risk,validation_evidence,32545,empirical observations of reward hacking in ML systems,https://www.alignmentforum.org/posts/JbcWQCxKWn3y49bNB/disentangling-arguments-f,2,63,10,0,0,65,59,0.0,False
0.8,single_risk,validation_evidence,135085,Specification gaming case studies in RL systems,https://forum.effectivealtruism.org/posts/FdYzaKxaP7hJNa5AF/my-attempt-at-explai,2,59,15,1,0,61,54,0.017,False
0.8,single_risk,validation_evidence,1712,Empirical reward hacking in simulated RL environments,https://aisafety.info?state=7333,2,55,9,1,0,57,50,0.018,False
0.8,single_risk,validation_evidence,46028,Adversarial training robustness improvements,https://www.alignmentforum.org/posts/i32eyaARtFn6eD9Cg/oversight-leagues-the-tra,2,46,9,0,0,48,42,0.0,False
0.8,single_risk,validation_evidence,161623,Historical examples of reward misspecification causing unintended AI behavior,https://www.lesswrong.com/posts/2Enagkgxu49mRjDqe/distilled-agi-safety-from-firs,6,40,1,0,0,46,40,0.0,False
0.8,single_risk,validation_evidence,31544,Reward-hacking examples from RL agents exploiting proxy objectives,https://www.alignmentforum.org/posts/hE56gYi5d68uux9oM/intro-to-brain-like-agi-s,2,43,5,0,0,45,42,0.0,False
0.8,single_risk,validation_evidence,882,AI expert survey showing 50% perceive chance of extremely bad outcomes,https://www.openphilanthropy.org/research/12-tentative-ideas-for-us-ai-policy/,18,26,6,2,0,44,25,0.077,False
0.8,single_risk,validation_evidence,167922,Historical arms-control treaties limiting technological proliferation,https://www.lesswrong.com/posts/jCzZBgDkYYNqteH2j/is-there-anything-that-can-sto,4,40,5,2,0,44,39,0.05,False
0.8,single_risk,validation_evidence,183585,Specification gaming empirical examples in RL environments,https://www.lesswrong.com/posts/hjL4KnPKtoa3JGtPy/summary-of-80k-s-ai-problem-pr,2,41,3,0,0,43,41,0.0,False
0.8,single_risk,validation_evidence,95420,Real-world reward hacking examples in games and AI systems,https://arxiv.org/abs/2303.16200,3,40,6,0,0,43,38,0.0,False
0.8,monotonic,risk,161715,Catastrophic misalignment of advanced AI systems,https://www.lesswrong.com/posts/EsBDbtnCizxDLsDT3/how-teams-went-about-their-res,4,1909,1056,335,34,1913,1890,0.175,True
0.8,monotonic,risk,161146,Catastrophic misalignment of advanced AI systems,https://www.lesswrong.com/posts/hYekqQ9hLmn3XTZrp/2017-ai-safety-literature-revi,3,1904,1148,376,43,1907,1889,0.197,True
0.8,monotonic,risk,181107,Catastrophic misalignment of advanced AI systems,https://www.lesswrong.com/posts/aEQBkDPZi6L2LMpnC/seri-mats-summer-2023-cohort,1,1888,1036,308,51,1889,1872,0.163,True
0.8,monotonic,risk,134696,Catastrophic misalignment of advanced AI systems,https://forum.effectivealtruism.org/posts/dPh5FgqwuQGGA6FSr/ai-alignment-is-intr,3,1880,975,253,29,1883,1861,0.135,True
0.8,monotonic,risk,146261,Catastrophic AI misalignment leading to human extinction,https://forum.effectivealtruism.org/posts/RkpdA8763yGtEovj9/two-reasons-we-might,2,1880,1221,281,3,1882,1866,0.149,True
0.8,monotonic,risk,18076,catastrophic misalignment of advanced AI systems in real-world deployment,https://www.alignmentforum.org/posts/AtfQFj8umeyBBkkxa/a-bird-s-eye-view-of-the-,2,1871,1019,301,25,1873,1853,0.161,True
0.8,monotonic,risk,222891,Catastrophic misalignment of advanced AI systems,https://www.youtube.com/watch?v=A7dlTO33qd8,2,1866,956,193,16,1868,1854,0.103,True
0.8,monotonic,risk,27678,Catastrophic misalignment of advanced AI systems,https://www.alignmentforum.org/posts/iR4kGzrWEJpXJ39ZB/seri-mats-program-winter-,1,1865,1086,391,52,1866,1844,0.21,True
0.8,monotonic,risk,104724,Catastrophic misalignment of advanced AI systems with human values,https://intelligence.org/2016/07/05/july-2016-newsletter/,4,1860,1041,336,28,1864,1841,0.181,True
0.8,monotonic,risk,30480,Catastrophic AI misalignment leading to human extinction,https://www.alignmentforum.org/posts/EaZghEwcCJRAuee66/my-thoughts-on-the-social,1,1854,1187,284,3,1855,1837,0.153,True
0.8,monotonic,risk,112987,Catastrophic misalignment of advanced AI systems in global deployment,https://importai.substack.com/p/import-ai-332-mini-ai-safety-through,3,1839,1032,293,11,1842,1824,0.159,True
0.8,monotonic,risk,121918,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/k6K3iktCLCTHRMJsY/the-possibility-of-a,2,1833,1241,632,85,1835,1823,0.345,True
0.8,monotonic,risk,127294,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/eHYxg7cFxqQPGo7hD/complex-systems-for-,4,1821,1225,597,71,1825,1811,0.328,True
0.8,monotonic,risk,118991,Existential catastrophe from misaligned advanced AI,https://www.cold-takes.com/rowing-steering-anchoring-equity-mutiny/,1,1818,1159,451,11,1819,1805,0.248,True
0.8,monotonic,risk,117294,Catastrophic misalignment of advanced AI systems,https://intelligence.org/2018/03/31/2018-research-plans/,4,1810,974,267,42,1814,1799,0.148,True
0.8,monotonic,risk,123089,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/hCwDNq6sZofgSEN3s/ai-safety-7-months-o,4,1804,1194,548,31,1808,1792,0.304,True
0.8,monotonic,risk,38973,Catastrophic misalignment of superintelligent AI systems,https://www.alignmentforum.org/posts/iXuJLARFBZbaBGxW3/a-conversation-about-katj,4,1801,1016,325,7,1805,1785,0.18,True
0.8,monotonic,risk,4225,Existential catastrophe from misaligned advanced AI systems,https://aisafety.info?state=6474,3,1801,1206,587,67,1804,1790,0.326,True
0.8,monotonic,risk,147238,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/nSyvMy3QQTyBzybNx/seri-ml-alignment-th,2,1802,1225,635,73,1804,1792,0.352,True
0.8,monotonic,risk,2999,Existential catastrophe from misaligned advanced AI,https://aisafety.info?state=6178,3,1799,1206,602,103,1802,1786,0.335,True
0.8,monotonic,intervention,136242,Fine-tune/RL train models with human preference reward learning signals,https://forum.effectivealtruism.org/posts/iDYt2e4skogJEn946/potential-risks-from,1,236,63,10,1,237,192,0.042,False
0.8,monotonic,intervention,3830,Fund dedicated technical AI safety research programs,https://aisafety.info?state=7148,1,228,50,2,0,229,185,0.009,False
0.8,monotonic,intervention,123862,Increase research funding dedicated to AI alignment and safety,https://forum.effectivealtruism.org/posts/ZD7KxnqfXR7cyouxP/towards-evidence-gap,1,227,54,7,0,228,186,0.031,False
0.8,monotonic,intervention,24774,Conduct mechanistic interpretability audits before deployment,https://www.alignmentforum.org/posts/3us74zNBGgFJeAXTo/looking-for-an-alignment-,1,206,104,19,0,207,203,0.092,False
0.8,monotonic,intervention,171641,Conduct mechanistic interpretability audits pre-deployment to detect deception,https://www.lesswrong.com/posts/7gkXuHEm6CqEGT2mg/ai-safety-seems-hard-to-measur,1,206,86,20,1,207,195,0.097,False
0.8,monotonic,intervention,6295,Fine-tune models using reward modeling for human preference alignment,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,1,198,63,18,0,199,173,0.091,False
0.8,monotonic,intervention,137637,Fund and expand technical AI alignment research programs,https://forum.effectivealtruism.org/posts/Lbtcjfxhrs8kfKK2M/how-to-make-the-best,1,196,53,5,0,197,174,0.026,False
0.8,monotonic,intervention,1800,Fine-tune advanced AI models with RLHF to align objectives with human values,https://aisafety.info?state=6182,1,195,60,4,0,196,177,0.021,False
0.8,monotonic,intervention,4366,Use reinforcement learning from human preferences to align reward models during fine-tuning,https://aisafety.info?state=89LM,1,194,57,3,0,195,151,0.015,False
0.8,monotonic,intervention,223827,Fine-tune RL agents using human preference-based reward models to align intent,https://www.youtube.com/watch?v=qh666c6j4mk,1,191,59,6,0,192,171,0.031,False
0.8,monotonic,intervention,125664,Fine-tune models with reward modeling during RLHF to align objectives,https://forum.effectivealtruism.org/posts/54RWjNAn2hqeo3Xzq/ai-alignment-in-the-,1,191,57,7,0,192,168,0.037,False
0.8,monotonic,intervention,216303,Conduct mechanistic interpretability audits pre-deployment to detect deceptive objectives,https://www.youtube.com/watch?v=OUifSs28G30,1,189,60,10,1,190,179,0.053,False
0.8,monotonic,intervention,148288,Fine-tune models using RLHF to align outputs with human preferences,https://forum.effectivealtruism.org/posts/CghaRkCDKYTbMhorc/the-importance-of-ai,1,187,73,16,0,188,160,0.086,False
0.8,monotonic,intervention,2608,Allocate significant funding to dedicated AI alignment research programs,https://aisafety.info?state=1001,1,186,56,1,0,187,166,0.005,False
0.8,monotonic,intervention,127770,Implement RLHF during fine-tuning to align advanced models with human preferences,https://forum.effectivealtruism.org/posts/DLEdzaiSqoC4eonKp/linkpost-ai-alignmen,1,186,55,6,0,187,153,0.032,False
0.8,monotonic,intervention,201825,Fine-tune models with RLHF reward modeling before deployment,https://jc.gatspress.com/pdf/existential_risk_and_powerseeking_ai.pdf,1,186,55,8,0,187,170,0.043,False
0.8,monotonic,intervention,222667,fine-tune models with RLHF to align behaviours with human preferences,https://www.youtube.com/watch?v=z6atNBhItBs,1,185,58,8,0,186,161,0.043,False
0.8,monotonic,intervention,219094,Fine-tune/RL train models with human preference feedback to align behavior,https://www.youtube.com/watch?v=_5xkh-Rh6Ec,1,185,53,11,1,186,161,0.059,False
0.8,monotonic,intervention,39580,Conduct mechanistic interpretability audits during pre-deployment testing,https://www.alignmentforum.org/posts/m5or8yzrw9GLavz9b/collection-of-arguments-t,1,185,85,12,0,186,182,0.065,False
0.8,monotonic,intervention,183590,Allocate funding and talent to technical AI safety research programs,https://www.lesswrong.com/posts/hjL4KnPKtoa3JGtPy/summary-of-80k-s-ai-problem-pr,1,183,36,0,0,184,155,0.0,False
0.8,monotonic,problem_analysis,121696,Unaligned advanced AI systems causing existential risk,https://forum.effectivealtruism.org/posts/TQdNRM9gofsN9thYv/theory-waw-might-be-,2,1562,696,77,0,1564,1554,0.049,True
0.8,monotonic,problem_analysis,129631,Goal misalignment between advanced AI and human values,https://forum.effectivealtruism.org/posts/zsFCj2mfnYZmSW2FF/ai-risk-is-like-term,2,447,159,27,0,449,444,0.06,False
0.8,monotonic,problem_analysis,170384,Misalignment between AI objectives and human values in advanced AI systems,https://www.lesswrong.com/posts/SWBRYeqTYDKJbbsfr/ted-talk-by-eliezer-yudkowsky-,2,406,178,50,6,408,404,0.123,True
0.8,monotonic,problem_analysis,189795,Value misalignment between advanced AI objectives and human values,https://www.lesswrong.com/posts/hi8MgnTjDCbh6kexs/seeking-input-to-ai-safety-boo,2,388,148,36,1,390,384,0.093,False
0.8,monotonic,problem_analysis,122133,Potential misalignment of superintelligent AI goals with human values,https://forum.effectivealtruism.org/posts/nALZEFPcFd5sHJ2ew/four-reasons-i-find-,2,359,92,8,0,361,357,0.022,False
0.8,monotonic,problem_analysis,108316,Goal misalignment and unpredictable behavior in advanced AI systems,https://intelligence.org/2014/01/17/miris-january-2014-newsletter/,2,357,91,6,0,359,353,0.017,False
0.8,monotonic,problem_analysis,169344,Misalignment between AI objectives and human values,https://www.lesswrong.com/posts/YEeN2yLZiMPz9Yker/why-uncontrollable-ai-looks-mo,3,355,114,14,0,358,351,0.039,False
0.8,monotonic,problem_analysis,4329,Misalignment with human values in AI behavior,https://aisafety.info?state=9IDQ,2,334,101,20,0,336,332,0.06,False
0.8,monotonic,problem_analysis,113701,Goal misalignment between AI systems and human values,https://carado.moe/my-life-so-far.html,3,316,136,34,0,319,315,0.108,False
0.8,monotonic,problem_analysis,151476,Misalignment of AI objectives with human values,https://www.lesswrong.com/posts/t3ngnd6Wvo4qeY5FA/i-designed-an-ai-safety-course,2,302,113,26,1,304,300,0.086,False
0.8,monotonic,problem_analysis,190665,Goal misalignment between AI objectives and human values in advanced AI,https://www.lesswrong.com/posts/wiwpmtyiKr6bPnSai/top-9-2-myths-about-ai-risk,3,301,108,26,2,304,299,0.086,False
0.8,monotonic,problem_analysis,189081,Value misalignment between AI objectives and human values,https://www.lesswrong.com/posts/sm6npdgZArSn4afeZ/ai-researchers-on-ai-risk,1,297,101,18,0,298,295,0.061,False
0.8,monotonic,problem_analysis,225699,Goal misalignment between AI objectives and human values in superintelligent systems,https://www.youtube.com/watch?v=nrCjVhp4wuo,3,294,94,18,0,297,291,0.061,False
0.8,monotonic,problem_analysis,206689,Reward misspecification in reinforcement learning agents,https://drive.google.com/file/d/1NXlJccLPk2UV_Z3qOzldBXId4l6dEcHp/view?usp=shari,2,290,112,21,1,292,272,0.072,False
0.8,monotonic,problem_analysis,182756,Misaligned goal specification in advanced AI systems,https://www.lesswrong.com/posts/bR8zWoYS9zfha8Hzo/crosspost-an-ai-pause-is-human,4,288,68,3,0,292,287,0.01,False
0.8,monotonic,problem_analysis,125865,Misaligned objectives in powerful AI systems,https://forum.effectivealtruism.org/posts/KHw3ezJzA7z3itWNW/ai-safety-researcher,2,289,76,6,0,291,287,0.021,False
0.8,monotonic,problem_analysis,215117,Reward mis-specification inducing unintended optimization in RL systems,https://www.youtube.com/watch?v=8afHG61YmKM,2,280,71,4,0,282,260,0.014,False
0.8,monotonic,problem_analysis,189311,Misalignment between AI goals and human values,https://www.lesswrong.com/posts/8kHgaLYamxQdE2zk7/yoshua-bengio-how-rogue-ais-ma,4,272,86,20,0,276,271,0.074,False
0.8,monotonic,problem_analysis,128666,Goal misalignment between superintelligent agents and human values in AI development,https://forum.effectivealtruism.org/posts/vDsGvWEzoccPnJqDQ/informatica-special-,2,272,87,20,0,274,270,0.074,False
0.8,monotonic,problem_analysis,40466,Objective misspecification causing reward hacking in RL training,https://www.alignmentforum.org/posts/CsMQ7zsprBqWaeSvk/the-alignment-newsletter-,2,261,88,0,0,263,255,0.0,False
0.8,monotonic,theoretical_insight,155012,superintelligent AI misalignment with human values,https://www.lesswrong.com/posts/vnMqtjv9dd8BJBsmn/arguing-all-sides-with-chatgpt,2,431,92,11,0,433,426,0.026,False
0.8,monotonic,theoretical_insight,209923,misaligned AI objective functions,https://globalprioritiesinstitute.org/hilary-greaves-william-macaskill-the-case-,2,262,45,0,0,264,261,0.0,False
0.8,monotonic,theoretical_insight,136710,Convergent instrumental subgoals drive AI power-seeking behavior,https://forum.effectivealtruism.org/posts/LprnaEj3uhkmYtmat/disentangling-argume,2,239,106,4,0,241,223,0.017,False
0.8,monotonic,theoretical_insight,218781,Instrumental convergence hypothesis in AI agents,https://www.youtube.com/watch?v=IStsoGiCp5g,2,233,113,15,0,235,217,0.064,False
0.8,monotonic,theoretical_insight,148616,Instrumental convergence drives goal-directed AI to seek power,https://forum.effectivealtruism.org/posts/BzyeByJcdBqiyjGaG/linkpost-shorter-ver,4,225,104,27,0,229,211,0.12,False
0.8,monotonic,theoretical_insight,181798,Instrumental convergence to power seeking and self-improvement in advanced AI,https://www.lesswrong.com/posts/yv4xAnkEyWvpXNBte/paths-to-failure,2,225,107,11,0,227,209,0.049,False
0.8,monotonic,theoretical_insight,173037,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/FFA6b4NoxaWYcbcZH/out-of-the-box,2,223,110,6,0,225,209,0.027,False
0.8,monotonic,theoretical_insight,140290,Instrumental convergence driving self-preservation and resource acquisition,https://forum.effectivealtruism.org/posts/22xpqq5SBRGCtyXtz/public-explainer-on-,2,214,101,5,0,216,202,0.023,False
0.8,monotonic,theoretical_insight,193731,Instrumental convergence leading to power-seeking behavior in agentic AI,https://www.lesswrong.com/posts/5nfHFRC4RZ6S2zQyb/risks-from-gpt-4-byproduct-of-,1,205,110,30,0,206,193,0.146,False
0.8,monotonic,theoretical_insight,32529,instrumental convergence drives resource acquisition in agents,https://www.alignmentforum.org/posts/JbcWQCxKWn3y49bNB/disentangling-arguments-f,4,196,76,7,0,200,188,0.036,False
0.8,monotonic,theoretical_insight,142154,Instrumental convergence incentives in goal-directed AI systems,https://forum.effectivealtruism.org/posts/tnxxy9SH9ebBkKDW7/expected-impact-of-a,2,189,40,0,0,191,183,0.0,False
0.8,monotonic,theoretical_insight,152230,Instrumental convergence in goal-directed AI agents,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,1,181,80,6,0,182,169,0.033,False
0.8,monotonic,theoretical_insight,175897,Instrumental convergence thesis predicting power-seeking tendencies in goal-directed agents,https://www.lesswrong.com/posts/qRSgHLb8yLXzDg4nf/reviews-of-is-power-seeking-ai,2,166,74,11,0,168,158,0.066,False
0.8,monotonic,theoretical_insight,174191,Instrumental convergence thesis predicting resource acquisition behavior,https://www.lesswrong.com/posts/B39GNTsN3HocW8KFo/superintelligence-11-the-treac,4,162,46,3,0,166,153,0.019,False
0.8,monotonic,theoretical_insight,171257,Instrumental convergence drives power-seeking in AI policies,https://www.lesswrong.com/posts/3hJCcdirKqPJeu6aW/responding-to-beyond-hyperanth,3,160,66,10,0,163,153,0.062,False
0.8,monotonic,theoretical_insight,655,instrumental convergence in strategically aware agents,https://arxiv.org/abs/2206.13353,2,160,72,13,0,162,152,0.081,False
0.8,monotonic,theoretical_insight,138601,Instrumental convergence leads to power-seeking behavior,https://forum.effectivealtruism.org/posts/6WvnfKvF2i6mqp3za/an-overview-of-catas,3,159,86,21,0,162,155,0.132,False
0.8,monotonic,theoretical_insight,121235,instrumental convergence leading to power-seeking behavior in misaligned AI,https://forum.effectivealtruism.org/posts/zpReK9a8gkpGNYmBt/preventing-an-ai-rel,2,147,64,7,0,149,141,0.048,False
0.8,monotonic,theoretical_insight,157386,Instrumental convergence to self-preservation and resource acquisition,https://www.lesswrong.com/posts/bJgEMfiD48fEJJxjm/ai-risk-intro-1-advanced-ai-mi,2,141,61,7,1,143,135,0.05,False
0.8,monotonic,theoretical_insight,174282,Instrumental Convergence in advanced agents,https://www.lesswrong.com/posts/j6mcesYTasNG2zKWd/ai-safety-textbook-test-chapte,2,139,55,5,0,141,135,0.036,False
0.8,monotonic,design_rationale,195425,Fine-tuning with Reinforcement Learning from Human Feedback (RLHF) to internalize preferences,https://www.lesswrong.com/posts/sbz2sCeAuarjmvkC8/a-first-success-story-for-oute,2,149,42,1,0,151,117,0.007,False
0.8,monotonic,design_rationale,54693,Pre-deployment mechanistic interpretability audits of models,https://www.alignmentforum.org/posts/pRkFkzwKZ2zfa3R6H/without-specific-counterm,2,136,36,0,0,138,127,0.0,False
0.8,monotonic,design_rationale,4873,Reinforcement learning from human preferences for alignment,https://aisafety.info?state=8JYX,2,131,21,3,0,133,96,0.023,False
0.8,monotonic,design_rationale,177889,mechanistic interpretability to understand internal cognition,https://www.lesswrong.com/posts/qoG4tR8TGEYjoDmw2/transcript-of-a-presentation-o,2,119,26,2,0,121,117,0.017,False
0.8,monotonic,design_rationale,104820,Establish targeted training and funding programs for AI safety researchers,https://intelligence.org/2016/02/06/february-2016-newsletter/,2,112,14,0,0,114,88,0.0,False
0.8,monotonic,design_rationale,208945,Increasing funding for AI safety research,https://www.fhi.ox.ac.uk/wp-content/uploads/GovAIAgenda.pdf,2,110,6,0,0,112,90,0.0,False
0.8,monotonic,design_rationale,36336,Reward modeling from human feedback to approximate human preferences,https://www.alignmentforum.org/posts/HEZgGBZTpT4Bov7nH/mapping-the-conceptual-te,2,106,26,1,0,108,79,0.009,False
0.8,monotonic,design_rationale,189809,Direct funding towards AI alignment research initiatives,https://www.lesswrong.com/posts/hi8MgnTjDCbh6kexs/seeking-input-to-ai-safety-boo,3,104,14,1,0,107,89,0.01,False
0.8,monotonic,design_rationale,19326,apply reinforcement learning from human feedback to shape model values,https://www.alignmentforum.org/posts/wAczufCpMdaamF9fy/my-objections-to-we-re-al,4,103,15,1,0,107,79,0.01,False
0.8,monotonic,design_rationale,1345,Mechanistic interpretability to uncover and audit model internals,https://aisafety.info?state=85EC,2,103,20,1,0,105,101,0.01,False
0.8,monotonic,design_rationale,176686,Establish international coordination frameworks for AI safety,https://www.lesswrong.com/posts/M25tHHo58Bnto8sfu/humanity-s-lack-of-unity-will-,3,100,15,0,0,103,83,0.0,False
0.8,monotonic,design_rationale,137009,Increase alignment research investment for safer advanced AI,https://forum.effectivealtruism.org/posts/fGfXrbtBJJasA2EKj/most-leading-ai-expe,2,101,9,0,0,103,89,0.0,False
0.8,monotonic,design_rationale,151904,Global AI governance agreements and safety standards,https://www.lesswrong.com/posts/bvdbx6tW9yxfxAJxe/catastrophic-risks-from-ai-1-i,2,96,10,0,0,98,80,0.0,False
0.8,monotonic,design_rationale,135920,mechanistic interpretability for circuit-level understanding,https://forum.effectivealtruism.org/posts/SAvkXAwrzdhecAaCj/new-career-review-ai,2,95,19,0,0,97,94,0.0,False
0.8,monotonic,design_rationale,11959,Mechanistic interpretability exposing internal circuits,https://www.alignmentforum.org/posts/a9SPcZ6GXAg9cNKdi/linkpost-some-high-level-,2,93,20,2,0,95,91,0.022,False
0.8,monotonic,design_rationale,150296,Prioritize AI alignment research ahead of capability scaling,https://www.lesswrong.com/posts/K4urTDkBbtNuLivJx/why-i-think-strong-general-ai-,2,92,10,0,0,94,85,0.0,False
0.8,monotonic,design_rationale,209927,AI alignment research agenda,https://globalprioritiesinstitute.org/hilary-greaves-william-macaskill-the-case-,2,91,22,3,0,93,88,0.033,False
0.8,monotonic,design_rationale,221973,Prioritize AI alignment research before AGI development,https://www.youtube.com/watch?v=xLYE11yW-hQ,2,88,23,4,0,90,83,0.045,False
0.8,monotonic,design_rationale,2233,Prioritising AI alignment research before AGI deployment,https://aisafety.info?state=7636,2,86,17,5,0,88,81,0.058,False
0.8,monotonic,design_rationale,72549,Learning reward models from human feedback for alignment,https://arxiv.org/abs/2103.14659,3,85,15,0,0,88,75,0.0,False
0.8,monotonic,implementation_mechanism,191992,Dedicated funding streams for AI alignment and governance research,https://www.lesswrong.com/posts/wiNSeNQT6jiBGZ3Pi/response-to-oren-etzioni-s-how,2,190,35,1,0,192,148,0.005,False
0.8,monotonic,implementation_mechanism,79572,reward modeling fine-tuning using human feedback,https://arxiv.org/abs/2006.04948,2,178,51,6,0,180,132,0.034,False
0.8,monotonic,implementation_mechanism,154220,mechanistic interpretability via circuit analysis,https://www.lesswrong.com/posts/FzhedhEFAcKJZkgJS/an-ai-risk-argument-that-reson,2,178,70,7,0,180,170,0.039,False
0.8,monotonic,implementation_mechanism,109035,Mechanistic interpretability with circuit analysis applied to models,https://intelligence.org/2020/02/23/february-2020-newsletter/,2,175,63,4,0,177,166,0.023,False
0.8,monotonic,implementation_mechanism,223680,Increased governmental and private funding for AI safety alignment research,https://www.youtube.com/watch?v=HOJ1NVtlnyQ,2,164,31,1,0,166,130,0.006,False
0.8,monotonic,implementation_mechanism,124240,Reinforcement learning from human feedback fine-tuning,https://forum.effectivealtruism.org/posts/4MkkdbSa42h73pXi8/scale-schlep-and-sys,2,163,55,4,0,165,125,0.025,False
0.8,monotonic,implementation_mechanism,125662,Reward modeling with human preference comparisons in RL fine-tuning,https://forum.effectivealtruism.org/posts/54RWjNAn2hqeo3Xzq/ai-alignment-in-the-,2,163,59,4,0,165,116,0.025,False
0.8,monotonic,implementation_mechanism,8088,Mechanistic interpretability tools for circuit-level analysis,https://www.alignmentforum.org/posts/7BWmLhFtqzqEPs8d5/high-level-hopes-for-ai-a,2,154,51,6,0,156,146,0.039,False
0.8,monotonic,implementation_mechanism,126249,Mechanistic interpretability analysis of neural circuits during model development,https://forum.effectivealtruism.org/posts/hCsxvMAGpkEuLCE4E/why-ai-alignment-cou,2,149,42,3,0,151,143,0.02,False
0.8,monotonic,implementation_mechanism,62734,Mechanistic interpretability via circuit analysis,https://arbital.com/p/effability,2,147,58,5,0,149,143,0.034,False
0.8,monotonic,implementation_mechanism,127763,Mechanistic interpretability revealing internal representations,https://forum.effectivealtruism.org/posts/DLEdzaiSqoC4eonKp/linkpost-ai-alignmen,2,141,20,1,0,143,139,0.007,False
0.8,monotonic,implementation_mechanism,54638,Mechanistic interpretability via circuit analysis,https://www.alignmentforum.org/posts/nwjtqoox7JAcvMynx/difficulties-in-making-po,2,140,57,10,0,142,134,0.071,False
0.8,monotonic,implementation_mechanism,60062,Mechanistic interpretability analysis of model decision circuits,https://arbital.com/p/uncontainability,2,138,43,2,0,140,135,0.014,False
0.8,monotonic,implementation_mechanism,121662,Reinforcement learning from human feedback in policy fine-tuning,https://forum.effectivealtruism.org/posts/xqBaBjXYy5yHbpXou/l-importanza-delle-i,2,137,49,5,0,139,105,0.036,False
0.8,monotonic,implementation_mechanism,24154,Mechanistic interpretability circuit analysis for deceptive goal detection,https://www.alignmentforum.org/posts/GQat3Nrd9CStHyGaq/response-to-katja-grace-s,2,137,22,0,0,139,130,0.0,False
0.8,monotonic,implementation_mechanism,215761,Circuit-level mechanistic interpretability techniques,https://www.youtube.com/watch?v=CFLWDaJ5Usc,2,135,51,5,0,137,131,0.037,False
0.8,monotonic,implementation_mechanism,36456,Mechanistic interpretability via circuit analysis and representation extraction,https://www.alignmentforum.org/posts/8GdPargak863xaebm/an-analytic-perspective-o,2,133,47,2,0,135,128,0.015,False
0.8,monotonic,implementation_mechanism,174477,Mechanistic interpretability through circuit analysis,https://www.lesswrong.com/posts/sL9qmAqgB2RL6JFca/ai-alignment-a-comprehensive-s,2,132,41,10,0,134,128,0.076,False
0.8,monotonic,implementation_mechanism,189522,Mechanistic interpretability via circuit analysis to inspect inner objectives,https://www.lesswrong.com/posts/apFCckw6grxBH7bYL/how-much-should-we-worry-about,2,131,30,2,0,133,128,0.015,False
0.8,monotonic,implementation_mechanism,152237,Reinforcement learning from human feedback for LLM alignment,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,2,130,30,3,0,132,95,0.023,False
0.8,monotonic,validation_evidence,37736,Reward hacking incidents in contemporary RL agents,https://www.alignmentforum.org/posts/Q8Z8yoG4tBaowBHwk/critiquing-what-failure-l,1,102,33,0,0,103,97,0.0,False
0.8,monotonic,validation_evidence,6748,Specification gaming examples demonstrating reward misspecification problems,https://www.alignmentforum.org/posts/poyshiMEhJsAuifKt/outer-vs-inner-misalignme,2,95,9,0,0,97,93,0.0,False
0.8,monotonic,validation_evidence,223059,specification gaming demonstrations in current RL systems,https://www.youtube.com/watch?v=_kNvExbheNA,4,88,17,0,0,92,84,0.0,False
0.8,monotonic,validation_evidence,143608,reward hacking incidents in current RL systems,https://forum.effectivealtruism.org/posts/mPkFheB4EM6pmEC7y/transformative-ai-is,2,84,9,0,0,86,83,0.0,False
0.8,monotonic,validation_evidence,97116,Documented RL reward hacking incidents in simulated agents,https://arxiv.org/abs/1202.6177,2,81,12,1,0,83,77,0.012,False
0.8,monotonic,validation_evidence,74864,Examples of utility function misspecification leading to reward hacking,https://arxiv.org/abs/1610.07997,2,80,7,0,0,82,78,0.0,False
0.8,monotonic,validation_evidence,151914,Observed specification gaming and reward hacking in current AI systems,https://www.lesswrong.com/posts/bvdbx6tW9yxfxAJxe/catastrophic-risks-from-ai-1-i,2,76,10,0,0,78,72,0.0,False
0.8,monotonic,validation_evidence,191346,Observed reward hacking in artificial agents demonstrating need for safe RL,https://www.lesswrong.com/posts/LTtNXM9shNM9AC2mp/superintelligence-faq,2,70,7,0,0,72,68,0.0,False
0.8,monotonic,validation_evidence,34185,Reward hacking case studies in RL environments,https://www.alignmentforum.org/posts/ChierESmenTtCQqZy/subsystem-alignment,3,66,9,0,0,69,64,0.0,False
0.8,monotonic,validation_evidence,147153,empirical reward hacking examples in RL agents,https://forum.effectivealtruism.org/posts/jeybxkZrJmWpJaatN/agi-risk-analogies-a,6,61,10,1,0,67,58,0.016,False
