edge_config,mode,concept_category,cluster_id,cluster_size,exemplar_name,top5_members,n_sources
0.9,unconstrained,problem_analysis,3,99,Evaluator-model knowledge asymmetry leading to manipulation in TAI,Evaluator-model knowledge asymmetry leading to manipulation  | intermediate results disclosure enabling misreporting in ite | Obfuscated argument vulnerability in debate oversight | Constant advising policy overburdens users in AI-assisted de | Opaque decision-making hindering stakeholder trust in A,95
0.9,unconstrained,problem_analysis,18,87,Crowdsourcing task design deficiencies leading to low-quality labels,Crowdsourcing task design deficiencies leading to low-qualit | Infeasibility of direct human evaluation for complex tasks | Human judge flaw detection limitations in debate | Human oversight scalability limitations in superintelligence | large dataset and power requirements in existing knowledge t,81
0.9,unconstrained,problem_analysis,22,78,uncertainty in long-range AI risk forecasting,uncertainty in long-range AI risk forecasting | Psychological biases and groupthink impair foresight in AI p | Low accuracy of traditional expert judgment in geopolitical  | Inaccurate probabilistic forecasts on AI benchmarks | Developer overconfidence bias in AI engineering,71
0.9,unconstrained,problem_analysis,28,70,Memory bandwidth-arithmetic mismatch in contemporary GPUs,Memory bandwidth-arithmetic mismatch in contemporary GPUs | Optimization-based text-to-3D methods requiring multi-GPU ho | Reduced cost and increased quality of generated text with mo | Extreme memory requirements in trillion-parameter model trai | GPU memory limitation for optimizer states and grad,59
0.9,unconstrained,problem_analysis,8,69,Violation of conditional independence assumptions in multi-hypothesis inference,Violation of conditional independence assumptions in multi-h | Data bias from web-scale uncurated datasets | Systematic demographic biases in training corpora for langua | Underrepresentation of black faces in training dataset of vi | Systemic biases in training data and model predictions,68
0.9,unconstrained,problem_analysis,31,57,Lack of real-world feedback for AGI alignment strategies,Lack of real-world feedback for AGI alignment strategies | Slow human cognitive throughput limits alignment research pr | Insufficient formal theory of Friendly AI alignment | Acceleration of AI capabilities as side effect of alignment  | Insufficient alignment research relative to AI capability pr,56
0.9,unconstrained,problem_analysis,25,57,High model stochasticity and oracle problem in NLP testing,High model stochasticity and oracle problem in NLP testing | Prior incorrect answers priming further inaccuracies in LLM  | contextual imitation of incorrect answers in LLM prompting | High perplexity language models in open-domain chatbots | Bias and hallucination in foundation models used for inte,56
0.9,unconstrained,problem_analysis,23,52,Emergent deception in mesa-optimized AI during learning,Emergent deception in mesa-optimized AI during learning | Outer algorithm as lead designer producing illegible models | Mesa-optimizer misalignment in deep learning systems | Propagation of misalignment in iterated model training pipel | Deceptive alignment in mesa-optimizers of ML models,52
0.9,unconstrained,problem_analysis,32,49,Discontinuous capability jumps from architectural innovations in AI systems,Discontinuous capability jumps from architectural innovation | Compute cost scaling of large AI training runs | Emergent dangerous capabilities in foundation models | Unexpected capability emergence in frontier AI models | Hardware overhang enabling rapid capability escalation,49
0.9,unconstrained,problem_analysis,34,46,Exponential search space in enumerative synthesis for PBE tasks,Exponential search space in enumerative synthesis for PBE ta | Combinatorial explosion of index configuration search space  | High dimensional architecture search complexity for AGI | exponential search space from Cartesian product of ontology  | Exponential growth of search tree with horizon,44
0.9,unconstrained,problem_analysis,14,41,Classical game theory mutual defection equilibrium,Classical game theory mutual defection equilibrium | Unintended side effects in complex environments | Lack of gradient information and complex objective structure | Self-play agents expecting agent homogeneity | Unintended side effects of RL agents in dynamic environments,38
0.9,unconstrained,problem_analysis,37,40,Requirement of repeated interactions causing food damage in adaptive strategies,Requirement of repeated interactions causing food damage in  | Overestimating human choice set during inverse reinforcement | Demonstration counterfactuals misaligned with human expectat | Inadequate scalability of RLHF alignment techniques | Human feedback data requirements limit alignment scalabil,38
0.9,unconstrained,problem_analysis,26,38,Recursive self-improvement feedback loops in AI training,Recursive self-improvement feedback loops in AI training | Rapid capability gains through recursive self-improvement | uncontrolled intelligence explosion in self-improving AI sys | Positive feedback amplification in fast automated systems | Human dependency and exponential recursion in HCH process,38
0.9,unconstrained,problem_analysis,30,32,Low detection rate of random testing for rare agent failures,Low detection rate of random testing for rare agent failures | Classifier false negatives for violent injuries in text filt | Hidden problematic behaviors in trained models | CACE principle impact on GDM behaviour | Black-box evaluation reliance on test set hides failure mode,30
0.9,unconstrained,problem_analysis,15,32,Attitudinal overtrust in reliable automation leading to automation bias,Attitudinal overtrust in reliable automation leading to auto | Overestimation of AI energy needs via neuron-equivalent scal | Cherry-picked evidence and unclear assumptions in research p | misinterpretation of test results without Bayesian reasoning | Unknown transmembrane protein distributions in s,31
0.9,unconstrained,problem_analysis,17,32,High exposure of high-skilled cognitive tasks to current LLM capabilities,High exposure of high-skilled cognitive tasks to current LLM | AI systems increasing capacity to manipulate or obscure comp | Tool-augmented malicious LLM behavior in deployment environm | Unaligned generative AI outputs undermine state ideological  | uncontrolled tool invocation via function callin,29
0.9,unconstrained,problem_analysis,33,30,Deceptive alignment in advanced AI systems,Deceptive alignment in advanced AI systems | AI takeover via deceptive alignment indistinguishable during | Enemy deceptions obscure situational awareness in urban terr | Behavioral misalignment and deceptive alignment in advanced  | unnoticed domain jumps in alignment proposals,30
0.9,unconstrained,problem_analysis,24,29,Autonomous interaction of defense systems leading to flash escalation,Autonomous interaction of defense systems leading to flash e | Centralization of power risk in AI alignment approach | Loss of human control over superintelligent AI | Autonomised decision-making in nuclear command and control ( | Observer selection effect restricting observations to non-st,29
0.9,unconstrained,problem_analysis,29,29,Computational hardness of manipulation insufficient deterrent,Computational hardness of manipulation insufficient deterren | Insufficient certified robustness from intractable exact ver | Exponential verification complexity from ReLU branching in R | SDP verification runtime O(n^6) and memory O(n^4) limits sca | Absence of formal reachability guarantees for ne,26
0.9,unconstrained,problem_analysis,35,17,Lack of incentives for producing clear explanations in AI research,Lack of incentives for producing clear explanations in AI re | Low incentive structures for professionals to work on AI saf | Uninternalized deployment externalities in commercial AI dev | Competition Act prohibition of concerted practices via publi | Human decision-making pace lag in policy formati,15
0.9,unconstrained,problem_analysis,21,16,Independence of intelligence and final goals in artificial agents,Independence of intelligence and final goals in artificial a | Orthogonality and instrumental convergence in advanced AI go | Assumption that higher intelligence entails benevolent motiv | Orthogonality between intelligence and goals in AI systems | Orthogonality between intelligence and final goals,16
0.9,unconstrained,problem_analysis,38,16,Human feedback bias toward agreement with user misconceptions,Human feedback bias toward agreement with user misconception | Mismatch between revealed and expressed human preferences | Single-point objective certainty eliminating corrigibility | Absence of corrigibility mechanisms in AI decision-making | Ambiguity of clustering objectives in exploratory analys,16
0.9,unconstrained,problem_analysis,36,7,Lack of high-capability alignment data for reward models,Lack of high-capability alignment data for reward models | Inadequate robust alignment training methods for advanced AI | Brain-over-body bias in AI alignment research | Increased user vulnerability due to emotional attachment to  | Anthropomorphism bias in human perception of AI systems,7
0.9,unconstrained,theoretical_insight,12,239,Strategic arms reduction decreases probability and scale of nuclear war,Strategic arms reduction decreases probability and scale of  | insufficient global biosecurity capacity | limited planetary defense infrastructure | Internalizing AI externalities via compliance incentives | Institutional mechanisms like bounties and incident reportin,209
0.9,unconstrained,theoretical_insight,10,155,Causal dilated convolutions can model long history without recurrence,"Causal dilated convolutions can model long history without r | Models require external positional information injected into | Symmetry, locality, and low-order polynomial structure of ph | External non-parametric memory enables explicit tail informa | Tensor decomposition search can reduce scalar mu",130
0.9,unconstrained,theoretical_insight,7,143,Policy-invariant reward comparison removes potential shaping influence in reward evaluation for RL,Policy-invariant reward comparison removes potential shaping | locally dominant manipulation condition in Borda settings | Selective sampling approximates values | randomized Thompson sampling ensures adequate exploration | Penalizing policy divergence to maintain alignment in RLHF,116
0.9,unconstrained,theoretical_insight,2,138,Value sensitive design embedding stakeholder values early,Value sensitive design embedding stakeholder values early | LLM-based worker upskilling shifts impact from displacement  | Cost-performance advantage of AI art over professional artis | Plural stakeholder involvement essential for responsible AI | Automated alignment research using human-level AI su,130
0.9,unconstrained,theoretical_insight,6,129,Continual reward model training reduces exploitability in Atari agents,Continual reward model training reduces exploitability in At | Modeling human belief over robot reward functions enables al | Analyst can recognize desirable clustering through rejection | Selective advice based on expected improvement enhances huma | Inverse reinforcement learning can derive dense ,124
0.9,unconstrained,theoretical_insight,1,125,Data-centric AI advocates proactive data curation,Data-centric AI advocates proactive data curation | Regulatory oversight and fairness audits can mitigate bias | Defense-in-depth via multimodal input and user interaction c | Safety-critical AI requires rigorous engineering and verific | Existing anti-discrimination statutes extend to algorithmic ,107
0.9,unconstrained,theoretical_insight,4,114,Interpretability feasibility scales favorably with model size,Interpretability feasibility scales favorably with model siz | Sociological principles of human explanation improve interpr | Text-only operational domain enables full chain-of-thought i | Providing references enables accurate human evaluation of fa | Natural language interfaces lower expertise barr,109
0.9,unconstrained,theoretical_insight,11,108,Publicly available proposal call and researcher profile data enables automated matching for funding ,Publicly available proposal call and researcher profile data | Safety topics are becoming mainstream within ML academia | Global conference rotation increases inclusivity and knowled | Mission-aligned software engineers can drastically improve r | High salaries enable software engineers to contribut,100
0.9,unconstrained,theoretical_insight,36,107,Adversarial training with unrestricted human-guided attacks reduces classifier errors,Adversarial training with unrestricted human-guided attacks  | Robust classification modeled as two-player game between cla | High-dimensional data enables gradient manipulation with lim | Adversarial training improves robustness by incorporating pe | Local non-linearity of loss surface around train,101
0.9,unconstrained,theoretical_insight,13,101,multiple zero-training-error solutions enabling low-norm selection in overparameterized models,multiple zero-training-error solutions enabling low-norm sel | Lower model perplexity improves sensibleness and specificity | Soft differentiable binning enables gradient-based calibrati | Observation normalization strongly influences imitation perf | Regularization of discriminator mitigates overfi,87
0.9,unconstrained,theoretical_insight,33,88,Effective data transfer follows power-law of fine-tuning data and model size,Effective data transfer follows power-law of fine-tuning dat | Multiscale feature processing improves suppression of pixel  | Specialized accelerators provide orders-of-magnitude efficie | Compute-optimal scaling law equating parameter and token dou | Precomputing and caching ZC proxy scores reduces,78
0.9,unconstrained,theoretical_insight,29,83,Maintaining uncertainty over human objectives enables safer optimization,Maintaining uncertainty over human objectives enables safer  | Differing state dependence between instructions and correcti | Conservative expected-value framework for philanthropic deci | Generating multiple goal extrapolations from ambiguous unlab | Maintaining machine uncertainty over human prefe,79
0.9,unconstrained,theoretical_insight,9,76,Integrating explicit scientific and domain knowledge to guide learning in AI models,Integrating explicit scientific and domain knowledge to guid | Combining data-driven and knowledge-driven approaches increa | Trade-off between expressiveness and reasoning efficiency in | DL<∀0^π> fragment offers NP-complete reasoning with sufficie | Non-branching program expressiveness matches pop,71
0.9,unconstrained,theoretical_insight,5,73,Adversarial evaluation targeting high-failure-probability states reduces sample complexity,Adversarial evaluation targeting high-failure-probability st | Side-channel leakage lets mesa-optimizers minimize loss with | scalable adversarial testing reveals remaining unsafe behavi | Objective safety benchmarks to empirically track alignment p | Hidden-task evaluation improves agent robustness,72
0.9,unconstrained,theoretical_insight,3,70,Learned policy parameters remain largely relevant across incremental environment or model modificati,Learned policy parameters remain largely relevant across inc | Factorized latent variables across agents and time capture i | Learning invariances improves zero-shot policy generalizatio | Translation invariance is key for obstacle-jumping tasks | Semantic layout priors shared across environments ca,62
0.9,unconstrained,theoretical_insight,30,70,Probabilistic inference over discrete planning strategy models enables trial-level strategy identifi,Probabilistic inference over discrete planning strategy mode | Explicit modeling of human behavior improves human-AI intera | training agents alongside humans improves compatibility | Single probing interaction enables extraction of haptic and  | Human translation errors differ from machine translat,67
0.9,unconstrained,theoretical_insight,8,65,Controlled toy environments facilitate systematic safety investigation,Controlled toy environments facilitate systematic safety inv | Simpler per-environment reward specification reduces cogniti | Dual reward models can balance safety and helpfulness object | Quadratic cost functions yield smooth optimisation landscape | Logical connection between identical source code,60
0.9,unconstrained,theoretical_insight,28,63,Backward training from goal provides informative value targets in sparse reward settings,Backward training from goal provides informative value targe | Novelty-sensitive intrinsic motivation augments exploration  | Multi-step relabeling increases positive reward samples | Human demonstration and hierarchy reduce sample needs in RL | Demonstrations provide dense feedback opportunity in s,58
0.9,unconstrained,theoretical_insight,34,61,Generators share inductive biases making them effective discriminators,"Generators share inductive biases making them effective disc | Generalized OOD detection framework unifies AD, OSR, and unc | Leveraging pre-trained text-to-image models to condition 3D  | Diverse and varied training data exposure | Bias and misinformation risks increase with model capability",56
0.9,unconstrained,theoretical_insight,18,46,Finetuning LLMs to express verbalized probabilities aligns outputs with epistemic uncertainty,Finetuning LLMs to express verbalized probabilities aligns o | Structured forecasting procedures and predictable metrics en | Rigorous data-driven methods distinguish serious futurism fr | Aggregation and extremization of diverse forecasts improves  | percentile-based input elicitation captures unce,41
0.9,unconstrained,theoretical_insight,19,46,Including entropy term in objective encourages exploration and robustness,Including entropy term in objective encourages exploration a | Penalizing worst-case or variance in return in RL objectives | Maximum entropy principle yields least-biased reward distrib | CVaR minimization reduces probability of high-cost trajector | High-variance strategies yield outsized positive,44
0.9,unconstrained,theoretical_insight,35,43,Prompt-based conditioning can induce aligned behavior,Prompt-based conditioning can induce aligned behavior | instruction hierarchy (system->developer->user) governs behavi | Automated adversarial search can uncover misalignment | LLMs can self-generate high-quality alignment data guided by | baseline factuality prior resists small incorrect context in,41
0.9,unconstrained,theoretical_insight,39,42,clean-slate design facilitates formal verification,"clean-slate design facilitates formal verification | Model checking can formally verify properties beyond what te | Safety specifications representable as temporal logic safety | Specification-driven machine learning enforcing desired prop | Taxonomy of specification, robustness, and assurance clari",38
0.9,unconstrained,theoretical_insight,26,42,Penalising control effort reduces aggressive actuator usage,Penalising control effort reduces aggressive actuator usage | Attainable utility preservation maintains option value | Safety-oriented reward shaping via boundary penalties | average-case speed prior penalises computation spent on misb | additionality principle valuing creation of good future peri,41
0.9,unconstrained,theoretical_insight,0,35,Decentralized embodiment enables adaptive control through sensory-action coupling,Decentralized embodiment enables adaptive control through se | AI-assisted evaluation reduces evaluator knowledge gaps in T | Human engineering approach historically succeeds in biomimet | Cybernetic feedback gaps between human oversight and machine | Benchmark-based quantification of unethical tend,34
0.9,unconstrained,theoretical_insight,37,32,Optimization beyond 99th percentile of rated summaries causes reward function loopholes,Optimization beyond 99th percentile of rated summaries cause | Goodhart's law implies proxy objectives cause undesired beha | Goal-optimization leads to emergent deceptive behavior in LL | Closing individual reward loopholes does not scale | Distinction between reward gaming and reward tampering cla,31
0.9,unconstrained,theoretical_insight,14,30,Instrumental convergence predicts power-seeking across diverse objectives,Instrumental convergence predicts power-seeking across diver | Instrumental convergence driving self-preservation and resou | Instrumental convergence of power acquisition for diverse go | Instrumental convergence drives goal-directed AI to seek pow | instrumental convergence hypothesis for power ac,29
0.9,unconstrained,theoretical_insight,38,30,Interval probability models preserve common knowledge among disagreeing experts,Interval probability models preserve common knowledge among  | Infra-Bayesianism handling Knightian uncertainty for embedde | Bayesian inference assuming independence on hypotheses impro | Surrogate modeling of objective with uncertainty estimates | Bayesian model selection distinguishes agent from ,28
0.9,unconstrained,theoretical_insight,31,26,orthogonality thesis in AGI motivation,orthogonality thesis in AGI motivation | Orthogonality thesis allows intelligence with arbitrary goal | Orthogonality thesis in AI goal design | Orthogonality between intelligence and goals allows arbitrar | High intelligence does not inherently align with human value,26
0.9,unconstrained,theoretical_insight,27,26,Domain-specific data curation improves NLP accuracy in specialized domains,Domain-specific data curation improves NLP accuracy in speci | Domain-specific fine-tuning yields expert-level performance | Meta-learning with clean meta-data automates sample weightin | ML-based code completion reduces manual coding effort | Re-purposing existing models can meet performance needs ,25
0.9,unconstrained,theoretical_insight,32,25,Self-attention enables dynamic pairwise weighting between all sequence positions,Self-attention enables dynamic pairwise weighting between al | All-to-all self-attention captures long-range dependencies | Specific attention heads and MLP neurons collectively implem | Block-sparse attention reduces attention complexity to O(wn) | Self-attention layers enable constant-time depende,24
0.9,unconstrained,theoretical_insight,21,24,US AI lead sufficient to allow regulation,US AI lead sufficient to allow regulation | Latency floors can dampen speed-based competitive dynamics | Diversified semiconductor investments across geographies red | Empirical indicators show sustained US-allied advantage in f | Compute supply chain concentration enables enforceable contr,24
0.9,unconstrained,theoretical_insight,23,21,Task decomposition via factored cognition can bound recursion costs,Task decomposition via factored cognition can bound recursio | Mapping professional tasks onto unified information structur | Human task decomposition enables indirect supervision in com | dividing alignment task into smaller subtasks preserves cove | Humans decompose sequential planning problems in,20
0.9,unconstrained,theoretical_insight,24,21,policy space low-rank structure due to task constraints and partner similarities,"policy space low-rank structure due to task constraints and  | Constraint representation stability enables neural guidance  | Sketch-based constraints induce smoother, sensor-sparse poli | ReLU stability reduces branching and speeds exact verificati | low-rank factorization makes SDP relaxations mem",21
0.9,unconstrained,theoretical_insight,25,19,misaligned AI objective functions,misaligned AI objective functions | Synergistic value combining proficiency and congeniality in  | Fragility and complexity of human values | Incorporating community well-being metrics into objective fu | Difficulty fully specifying auxiliary desiderata in ML objec,19
0.9,unconstrained,theoretical_insight,15,18,Minimal input changes crossing decision boundary reveal model behavior,Minimal input changes crossing decision boundary reveal mode | Counterfactual explanation of confidence can improve user un | RL algorithm causal assumptions on action-modification links | Causal inference with latent confounders can distinguish int | Causality theory grounding for neural network an,16
0.9,unconstrained,theoretical_insight,22,13,Limiting reasoning depth improves cognitive and computational feasibility,Limiting reasoning depth improves cognitive and computationa | Learning speed bounded by existing knowledge and computation | Computational physical limits bound maximum intelligence gro | Offline-computed signatures can trade computation for storag | in-graph dynamic control flow enabling whole-pro,11
0.9,unconstrained,theoretical_insight,16,9,Lewontin conditions satisfied for AI populations,Lewontin conditions satisfied for AI populations | Natural selection favors selfish behaviors in agents | Darwinian selection favors selfish behavior in competitive A | Darwinian natural selection applies to artificial agents fav | Complex societies require high EROI energy flows,8
0.9,unconstrained,theoretical_insight,17,5,Weekly retraining with recent data can adapt to concept drift but requires model stability,Weekly retraining with recent data can adapt to concept drif | detecting disguised missing values reduces prediction bias i | flight-level error reduction achievable with gradient boosti | prediction-driven decision-making reduces offloading and inc | High-confidence sampling and self-consistency re,3
0.9,unconstrained,theoretical_insight,20,1,Bootstrapping stronger aligned agents via iterated amplification,Bootstrapping stronger aligned agents via iterated amplifica,1
0.9,unconstrained,validation_evidence,1,266,95% task participation and 82% 10th-percentile normalised score on held-out test set,95% task participation and 82% 10th-percentile normalised sc | Experiments in MuJoCo environments show EPIC predicts cross- | Backflipping robot learned from human preference comparisons | MineRL competition results showing sample efficiency gains | benchmark improvements in weighted A* time-depende,237
0.9,unconstrained,validation_evidence,26,160,Experimental evaluation on 1000 models demonstrates high uniqueness and robustness of inference-time,Experimental evaluation on 1000 models demonstrates high uni | Area under error curve halved when combining pre-training wi | DCGAN produces high-quality image samples | ImageNet robustness results demonstrating significant resist | CIFAR10 experiment demonstrates higher clustering diversity ,132
0.9,unconstrained,validation_evidence,9,129,Observed EU capacity to adjust via courts and standards bodies,Observed EU capacity to adjust via courts and standards bodi | Implementation of algorithm registry providing oversight in  | Published exclusion criteria and oversight contact in compet | Existing DNA synthesis screening mechanism across companies | Expert survey consensus on need for risk assessme,113
0.9,unconstrained,validation_evidence,10,116,Demonstrated skill gains among fellowship participants,Demonstrated skill gains among fellowship participants | OpenAI public compute commitment represents largest safety r | Top conferences accepting AI safety papers demonstrates feas | Expansion of AI conferences to diverse global locations | Workshop attendee survey indicating increased likelihood of,97
0.9,unconstrained,validation_evidence,4,98,Iterated amplification matches supervised learning on algorithmic tasks,Iterated amplification matches supervised learning on algori | State-of-the-art accuracy improvements on iNat and Places365 | Minerva benchmark improvements demonstrating state-of-the-ar | R²=0.93 correlation between model perplexity and SSA metric  | GA2M shows near neural network accuracy on pneum,86
0.9,unconstrained,validation_evidence,0,95,Adversarial training empirically reduces perturbation vulnerability,Adversarial training empirically reduces perturbation vulner | Observation that choosing ε range affects perceived robustne | Successful replication of non-robust dataset robustness inhe | Empirical adversarial example defenses in neural networks sh | Formal robustness proofs on image classifiers,87
0.9,unconstrained,validation_evidence,36,93,Depth separation theoretical proofs showing exponential efficiency over shallow networks,Depth separation theoretical proofs showing exponential effi | No-flattening theorems showing exponential neuron cost when  | mCE reduction to 73.3% with Multigrid network | mCE reduction to 68.2% with ResNeXt-50 and 62.2% with ResNeX | Relative mCE stagnation across architectures signals robustn,69
0.9,unconstrained,validation_evidence,15,88,Prompt programming study showing variability and limitations,Prompt programming study showing variability and limitations | Partial soliloquy reproduction from internal phrase prompt | OpenAI critiques experiments improving answer quality | Pilot study showing 93 % high-relevance RFP matches and 54.5 | Moral Machine crowd-sourced preference variance dataset,85
0.9,unconstrained,validation_evidence,20,85,PAC-MAN and warehouse experiments show improved performance with shields,PAC-MAN and warehouse experiments show improved performance  | Empirical improvement in gridworld transfer tasks using MODA | Positive reward achievement in AI Safety Gridworld friend-or | Goal misgeneralization in Procgen Maze mouse study | Grid world experiments show faster learning and zero viola,78
0.9,unconstrained,validation_evidence,11,81,User study: counterfactual scaffolding improves human performance on high-difficulty tests,User study: counterfactual scaffolding improves human perfor | Copilot developer productivity experiment with 56% time redu | Observed human learning improvement under selective advising | medical students' comprehension improvement with frequency f | User study showing higher task success and lower,70
0.9,unconstrained,validation_evidence,8,80,Halved RMS calibration error and improved AUROC/AUPR in OOD detection with pre-training,Halved RMS calibration error and improved AUROC/AUPR in OOD  | VAE posterior samples overlap ground-truth on MNIST latent e | Likelihood ratio improves AUROC to 0.997 on Fashion-MNIST vs | Empirical outperforming MSP on image OOD datasets | Reduced MSE on CPC15 and CPC18 benchmarks with cognitive mo,71
0.9,unconstrained,validation_evidence,17,76,TruthfulQA generation task scores: WebGPT 175B achieves ~75% truthful answers,TruthfulQA generation task scores: WebGPT 175B achieves ~75% | Specialised fine-tuned models show reduced hallucination and | TruthfulQA multiple-choice accuracy: InstructGPT 175B reache | Stubbed toe citation hallucination case study in GPT-4 outpu | RLHF improved helpfulness and harmlessness metri,73
0.9,unconstrained,validation_evidence,33,75,Exponential compute scaling correlates with AI breakthroughs (OpenAI 2012-2018),Exponential compute scaling correlates with AI breakthroughs | UK GPU count versus private lab compute disparity | Placeholder feeding prevents out-of-memory error when defini | Historical compute trend analysis of 118 milestone ML system | GPU matrix multiplication example executed faster than CPU ,62
0.9,unconstrained,validation_evidence,14,72,DeBERTa-xlarge achieves 44% precision at 80% recall on CUAD,DeBERTa-xlarge achieves 44% precision at 80% recall on CUAD | HARP achieves FVD 99.3 on BAIR and 482.9 on KITTI with 89M p | HARP successfully predicts 256x256 frames on RoboNet and Kin | Google Assistant speech synthesis quality improvements with  | TEC model F0.5 improvements across Aced datasets,57
0.9,unconstrained,validation_evidence,19,71,Proven logarithmic regret bound for UCB1 via Hoeffding inequality,Proven logarithmic regret bound for UCB1 via Hoeffding inequ | Linear regression closed-form vs gradient descent examples p | Conceptual argument that removing offsets leaves preferences | Theoretical proof of sparsity recovery with high probability | Theoretical error bounds guaranteeing policy app,63
0.9,unconstrained,validation_evidence,35,70,Reduced interaction steps in navigation and lunar lander experiments with Ease-In-Ease-Out,Reduced interaction steps in navigation and lunar lander exp | CARLA benchmark success and zero collisions for imitative mo | Quadruped locomotion experiment demonstrates diverse behavio | Maintained skill across 20 surgeries during OpenAI Five trai | Successful deployment of Songgolmae and KUS-9 UA,65
0.9,unconstrained,validation_evidence,28,63,ISCA 2014 study demonstrating reproducible rowhammer bit flips,ISCA 2014 study demonstrating reproducible rowhammer bit fli | White House voluntary commitments list catastrophic red team | Documented prompt injection attacks and jailbreaks circumven | Research studies showing red teaming identifies unsafe behav | Historical state-sponsored cyber espionage incid,56
0.9,unconstrained,validation_evidence,30,62,Nunn-Lugar report influencing nuclear threat reduction legislation,Nunn-Lugar report influencing nuclear threat reduction legis | Historical use of encryption to evade censorship validates p | Historical military accidents demonstrating loss of control | Historical success of Incidents at Sea Agreement reducing US | High frequency trading flash crash incidents demo,59
0.9,unconstrained,validation_evidence,2,62,Expert elicitation reveals high uncertainty in alignment success rates,Expert elicitation reveals high uncertainty in alignment suc | Median TAI timeline shift from 2050 to 2090 using XPT inputs | 400x cost reduction example in card illustration budget usin | analytical calculation shows far-future dominance bounded an | Spaceguard Survey tracking 90% of >1 km asteroid,54
0.9,unconstrained,validation_evidence,39,60,Summarization improvements via RLHF at OpenAI,Summarization improvements via RLHF at OpenAI | Evidence from literature showing DRL improves throughput/QoS | Human study shows HC 60 % success vs 40 % RC in singulation  | OpenAI summarization study showing quality decline after hig | RLHF summarization benchmark improvement showing feasibility,57
0.9,unconstrained,validation_evidence,12,58,Software engineering best practices recommend version control for ML systems,Software engineering best practices recommend version contro | TEC assistance accepted by translators and improves quality  | Citation and leaderboard activity demonstrating safety bench | Wide adoption and citation of specification gaming list | Crowdsourcing cognitive bias checklist improves annot,53
0.9,unconstrained,validation_evidence,34,49,Correct posterior on GPA model using LLW,Correct posterior on GPA model using LLW | Theoretical proof shows gradient descent with early stopping | Empirical generalisation performance of support vector machi | confidence analysis shows decisions remain valid after >4000 | 198x efficiency improvement in failure search on Driving dom,42
0.9,unconstrained,validation_evidence,38,46,release of GPT-NeoX-20B demonstrating SOTA open model adoption,release of GPT-NeoX-20B demonstrating SOTA open model adopti | SuperGLUE benchmark parity of prompt tuning with model tunin | GPT-2 surpasses state-of-the-art on LAMBADA and Winograd ben | Observed hindrance of Chinese frontier model performance | GPT-2 demonstrates coherent long-form generation via,46
0.9,unconstrained,validation_evidence,7,45,Case studies identifying induction and IOI circuits in GPT-style models,Case studies identifying induction and IOI circuits in GPT-s | Grokking analysis demonstrates interpretable algorithm disco | Interpretability study on ImageNet classifier neuron motifs | Visualization of curve-detecting circuits in image models | Feature visualization revealing coherent circuits in,45
0.9,unconstrained,validation_evidence,22,41,Empirical superiority of superforecasters in long-term calibration,Empirical superiority of superforecasters in long-term calib | Superforecasters maintained high performance year-to-year | GJP aggregation outperformed baseline by over 60% in IARPA t | Neural network forecasting outperforms baselines in world ev | Community forecast distributions overlapping biolog,33
0.9,unconstrained,validation_evidence,18,40,Case studies of public acceptance improvements with explainable AI,Case studies of public acceptance improvements with explaina | Babylon Health chatbot achieves clinician-level diagnostic a | hospital pathogen anomaly detection proof-of-concept | Successful pilot of AI Incident Database cataloging real-wor | ACC claims processing pilot reducing manual workload wit,37
0.9,unconstrained,validation_evidence,31,37,Aerospace software automatically generated and formally certified via proof-carrying approach,Aerospace software automatically generated and formally cert | HyTech bug detection in real hardware protocols | Airbus use of abstract interpretation prevents low-level err | Formal model checking (AJPF and PRISM) validates ethical pri | Literature evidence of transparency enabling formal inspecti,33
0.9,unconstrained,validation_evidence,24,31,V-pathway-only scrub recovers 97% of induction loss,"V-pathway-only scrub recovers 97% of induction loss | ablation studies show dynamic task generation removal drops  | simulation ablations show DDL outperforms TD, greedy and HER | Experiments show staleness greater than 8 versions slows lea | Zero-shot performance drop upon ablating identified circu",28
0.9,unconstrained,validation_evidence,32,31,$2.5 million raised in 2017 MIRI fundraiser,"$2.5 million raised in 2017 MIRI fundraiser | 2018 fundraiser raised $951,817 surpassing target | record-breaking 2015 fundraiser donations indicate community | Open Philanthropy shift to hits-based giving | FTX regrant program funded valuable overlooked projects",28
0.9,unconstrained,validation_evidence,23,29,99.8% win rate of AlphaGo against state-of-the-art Go programs,99.8% win rate of AlphaGo against state-of-the-art Go progra | AlphaZero and MuZero performance demonstrations | AlphaGo defeats professional Go champions | AlphaGo/AlphaZero exceeded Go performance trend by ~7-10 yea | AlphaGo victories over professional players demonstrate scal,26
0.9,unconstrained,validation_evidence,25,27,Post-crash Uber ADS modifications showing no increase in false alarms,Post-crash Uber ADS modifications showing no increase in fal | Regulatory sandbox case studies in autonomous vehicles deplo | Prototype DSS optimizes machining parameters using 47 know-h | Empirical incidents demonstrating AI system failures and mis | microservice pipeline enabled rapid experimentat,25
0.9,unconstrained,validation_evidence,6,27,Ndps policies robust to defective sensors in partial observability experiments,"Ndps policies robust to defective sensors in partial observa | Empirical faster convergence with baseline in policy gradien | Improved OOD accuracy and faithful explanations across datas | Empirical demonstrations of SSX on Four Rooms, Door-Key, and | Gradient and GradCAM pass randomization tests",26
